item_id,title,genres,tmdbId
1810,Prom Night IV: Deliver Us From Evil (1992),['Horror'],41769
1811,Child's Play (1988),['Horror'],10585
1812,Child's Play 2 (1990),['Horror'],11186
1813,Child's Play 3 (1992),['Horror'],11187
1814,Poltergeist (1982),"['Horror', 'Thriller']",609
1815,Poltergeist II: The Other Side (1986),"['Horror', 'Thriller']",11133
1816,Poltergeist III (1988),"['Horror', 'Thriller']",10306
1817,"Exorcist, The (1973)",['Horror'],9552
1818,Exorcist II: The Heretic (1977),['Horror'],11586
1819,"Exorcist III, The (1990)",['Horror'],11587
1820,Lethal Weapon (1987),"['Action', 'Comedy', 'Crime', 'Drama']",941
1821,Lethal Weapon 2 (1989),"['Action', 'Comedy', 'Crime', 'Drama']",942
1822,Lethal Weapon 3 (1992),"['Action', 'Comedy', 'Crime', 'Drama']",943
1823,Gremlins (1984),"['Comedy', 'Horror']",927
1824,Gremlins 2: The New Batch (1990),"['Comedy', 'Horror']",928
1825,"Goonies, The (1985)","['Adventure', ""Children's"", 'Fantasy']",9340
1826,"Mask of Zorro, The (1998)","['Action', 'Adventure', 'Romance']",9342
1827,Polish Wedding (1998),['Comedy'],38509
1828,"This World, Then the Fireworks (1996)","['Crime', 'Drama', 'Film-Noir']",60033
1829,Soylent Green (1973),"['Sci-Fi', 'Thriller']",12101
1830,Metropolis (1926),['Sci-Fi'],19
1831,Back to the Future Part II (1989),"['Comedy', 'Sci-Fi']",165
1832,Back to the Future Part III (1990),"['Comedy', 'Sci-Fi', 'Western']",196
1833,"Poseidon Adventure, The (1972)","['Action', 'Adventure']",551
1834,Freaky Friday (1977),"[""Children's"", 'Comedy']",16084
1835,"Absent Minded Professor, The (1961)","[""Children's"", 'Comedy', 'Fantasy']",17984
1836,"Apple Dumpling Gang Rides Again, The (1979)","[""Children's"", 'Comedy', 'Western']",22328
1837,Babes in Toyland (1961),"[""Children's"", 'Fantasy', 'Musical']",32611
1838,Bambi (1942),"['Animation', ""Children's""]",3170
1839,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"['Action', 'Drama']",346
1840,Dangerous Liaisons (1988),"['Drama', 'Romance']",859
1841,Dune (1984),"['Fantasy', 'Sci-Fi']",841
1842,"Last Temptation of Christ, The (1988)",['Drama'],11051
1843,"Godfather: Part III, The (1990)","['Action', 'Crime', 'Drama']",242
1844,"Rapture, The (1991)","['Drama', 'Mystery']",1411
1845,Lolita (1997),"['Drama', 'Romance']",9769
1846,Disturbing Behavior (1998),"['Horror', 'Thriller']",9424
1847,Mafia! (1998),"['Comedy', 'Crime']",9835
1848,Saving Private Ryan (1998),"['Action', 'Drama', 'War']",857
1849,Billy's Hollywood Screen Kiss (1997),"['Comedy', 'Romance']",17539
1850,"$1,000,000 Duck (1971)","[""Children's"", 'Comedy']",22777
1851,"Barefoot Executive, The (1971)","[""Children's"", 'Comedy']",20173
1852,"Black Cauldron, The (1985)","['Animation', ""Children's""]",10957
1853,"Black Hole, The (1979)",['Sci-Fi'],9570
1854,Blackbeard's Ghost (1968),"[""Children's"", 'Comedy']",16249
1855,Blank Check (1994),"[""Children's"", 'Comedy']",13962
1856,Candleshoe (1977),"['Adventure', ""Children's"", 'Comedy']",14612
1857,"Cat from Outer Space, The (1978)","[""Children's"", 'Comedy', 'Sci-Fi']",19378
1858,Cheetah (1989),"['Adventure', ""Children's""]",65157
1859,"Computer Wore Tennis Shoes, The (1970)","[""Children's"", 'Comedy']",29228
1860,Condorman (1981),"['Action', 'Adventure', ""Children's"", 'Comedy']",19379
1861,D2: The Mighty Ducks (1994),"[""Children's"", 'Comedy']",11164
1862,Darby O'Gill and the Little People (1959),"['Adventure', ""Children's"", 'Fantasy']",18887
1863,"Devil and Max Devlin, The (1981)",['Comedy'],40866
1864,"Far Off Place, A (1993)","['Adventure', ""Children's"", 'Drama', 'Romance']",24736
1865,Flight of the Navigator (1986),"['Adventure', ""Children's"", 'Sci-Fi']",10122
1866,"Gnome-Mobile, The (1967)","[""Children's""]",24816
1867,"Great Mouse Detective, The (1986)","['Animation', ""Children's""]",9994
1868,"Happiest Millionaire, The (1967)","['Comedy', 'Musical']",25445
1869,Herbie Goes Bananas (1980),"['Adventure', ""Children's"", 'Comedy']",12129
1870,Herbie Goes to Monte Carlo (1977),"['Adventure', ""Children's"", 'Comedy']",14140
1871,Hocus Pocus (1993),"[""Children's"", 'Comedy']",10439
1872,"Honey, I Blew Up the Kid (1992)","[""Children's"", 'Comedy', 'Sci-Fi']",11158
1873,"Honey, I Shrunk the Kids (1989)","['Adventure', ""Children's"", 'Comedy', 'Fantasy', 'Sci-Fi']",9354
1874,Hot Lead and Cold Feet (1978),"['Comedy', 'Western']",28736
1875,In Search of the Castaways (1962),"['Adventure', ""Children's""]",34774
1876,"Incredible Journey, The (1963)","['Adventure', ""Children's""]",37969
1877,"Negotiator, The (1998)","['Action', 'Thriller']",9631
1878,"Parent Trap, The (1998)","[""Children's"", 'Drama']",9820
1879,BASEketball (1998),['Comedy'],14013
1880,Full Tilt Boogie (1997),['Documentary'],36606
1881,"Governess, The (1998)","['Drama', 'Romance']",96196
1882,Seventh Heaven (Le Septième ciel) (1997),"['Drama', 'Romance']",98505
1883,Roger & Me (1989),"['Comedy', 'Documentary']",1779
1884,"Purple Rose of Cairo, The (1985)","['Comedy', 'Drama', 'Romance']",10849
1885,Out of the Past (1947),['Film-Noir'],678
1886,Doctor Zhivago (1965),"['Drama', 'Romance', 'War']",907
1887,Fanny and Alexander (1982),['Drama'],5961
1888,"Trip to Bountiful, The (1985)",['Drama'],47908
1889,Tender Mercies (1983),['Drama'],42121
1890,And the Band Played On (1993),['Drama'],2887
1891,"'burbs, The (1989)",['Comedy'],11974
1892,Fandango (1985),['Comedy'],20348
1893,"Night Porter, The (Il Portiere di notte) (1974)",['Drama'],26648
1894,Mephisto (1981),"['Drama', 'War']",11911
1895,Blue Velvet (1986),"['Drama', 'Mystery']",793
1896,"Journey of Natty Gann, The (1985)","['Adventure', ""Children's""]",35144
1897,"Jungle Book, The (1967)","['Animation', ""Children's"", 'Comedy', 'Musical']",9325
1898,Kidnapped (1960),"[""Children's"", 'Drama']",43037
1899,Lady and the Tramp (1955),"['Animation', ""Children's"", 'Comedy', 'Musical', 'Romance']",10340
1900,"Little Mermaid, The (1989)","['Animation', ""Children's"", 'Comedy', 'Musical', 'Romance']",10144
1901,"Mighty Ducks, The (1992)","[""Children's"", 'Comedy']",10414
1902,"Muppet Christmas Carol, The (1992)","[""Children's"", 'Musical']",10437
1903,Newsies (1992),"[""Children's"", 'Musical']",15300
1904,101 Dalmatians (1961),"['Animation', ""Children's""]",12230
1905,One Magic Christmas (1985),"['Drama', 'Fantasy']",13380
1906,Peter Pan (1953),"['Animation', ""Children's"", 'Fantasy', 'Musical']",10693
1907,Popeye (1980),"['Adventure', 'Comedy', 'Musical']",11335
1908,"Rescuers Down Under, The (1990)","['Animation', ""Children's""]",11135
1909,"Rescuers, The (1977)","['Animation', ""Children's""]",11319
1910,Return from Witch Mountain (1978),"[""Children's"", 'Sci-Fi']",14822
1911,"Return of Jafar, The (1993)","['Animation', ""Children's"", 'Musical']",15969
1912,Return to Oz (1985),"['Adventure', ""Children's"", 'Fantasy', 'Sci-Fi']",13155
1913,"Rocketeer, The (1991)","['Action', 'Adventure', 'Sci-Fi']",10249
1914,"Shaggy D.A., The (1976)","[""Children's"", 'Comedy']",15943
1915,Sleeping Beauty (1959),"['Animation', ""Children's"", 'Musical']",10882
1916,Something Wicked This Way Comes (1983),"[""Children's"", 'Horror']",24808
1917,Son of Flubber (1963),"[""Children's"", 'Comedy']",19762
1918,Song of the South (1946),"['Adventure', 'Animation', ""Children's"", 'Musical']",13850
1919,Splash (1984),"['Comedy', 'Fantasy', 'Romance']",2619
1920,Squanto: A Warrior's Tale (1994),"['Adventure', 'Drama']",65158
1921,Steamboat Willie (1940),"['Animation', ""Children's"", 'Comedy', 'Musical']",53565
1922,Tall Tale (1994),"['Adventure', ""Children's""]",41841
1923,Tex (1982),['Drama'],27332
1924,Tron (1982),"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",97
1925,Swing Kids (1993),"['Drama', 'War']",10419
1926,Halloween: H20 (1998),"['Horror', 'Thriller']",11675
1927,L.A. Story (1991),"['Comedy', 'Romance']",2107
1928,"Jerk, The (1979)",['Comedy'],6471
1929,Dead Men Don't Wear Plaid (1982),"['Comedy', 'Crime', 'Thriller']",9442
1930,"Man with Two Brains, The (1983)",['Comedy'],11591
1931,Grand Canyon (1991),"['Crime', 'Drama']",13697
1932,Graveyard Shift (1990),"['Horror', 'Thriller']",19158
1933,"Outsiders, The (1983)",['Drama'],227
1934,Indiana Jones and the Temple of Doom (1984),"['Action', 'Adventure']",87
1935,"Lord of the Rings, The (1978)","['Adventure', 'Animation', ""Children's"", 'Sci-Fi']",123
1936,Nineteen Eighty-Four (1984),"['Drama', 'Sci-Fi']",9314
1937,"Dead Zone, The (1983)","['Horror', 'Thriller']",11336
1938,Maximum Overdrive (1986),['Horror'],9980
1939,Needful Things (1993),"['Drama', 'Horror']",10657
1940,Cujo (1983),"['Horror', 'Thriller']",10489
1941,Children of the Corn (1984),"['Horror', 'Thriller']",10823
1942,All Dogs Go to Heaven (1989),"['Animation', ""Children's""]",11497
1943,"Addams Family, The (1991)",['Comedy'],2907
1944,Ever After: A Cinderella Story (1998),"['Drama', 'Romance']",9454
1945,Snake Eyes (1998),"['Action', 'Crime', 'Mystery', 'Thriller']",8688
1946,"First Love, Last Rites (1997)","['Drama', 'Romance']",118452
1947,Safe Men (1998),['Comedy'],16155
1948,"Saltmen of Tibet, The (1997)",['Documentary'],48894
1949,Atlantic City (1980),"['Crime', 'Drama', 'Romance']",23954
1950,Autumn Sonata (Höstsonaten ) (1978),['Drama'],12761
1951,Who's Afraid of Virginia Woolf? (1966),['Drama'],396
1952,Adventures in Babysitting (1987),"['Adventure', 'Comedy']",14367
1953,Weird Science (1985),['Comedy'],11814
1954,Doctor Dolittle (1967),"['Adventure', 'Musical']",16081
1955,"Nutty Professor, The (1963)",['Comedy'],18331
1956,Charlotte's Web (1973),"['Animation', ""Children's""]",15171
1957,Watership Down (1978),"['Animation', ""Children's"", 'Drama', 'Fantasy']",11837
1958,"Secret of NIMH, The (1982)","['Animation', ""Children's""]",11704
1959,"Dark Crystal, The (1982)","[""Children's"", 'Fantasy', 'Sci-Fi']",11639
1960,"American Tail, An (1986)","['Animation', ""Children's"", 'Comedy']",4978
1961,"American Tail: Fievel Goes West, An (1991)","['Animation', ""Children's"", 'Comedy']",10380
1962,Legend (1985),"['Adventure', 'Fantasy', 'Romance']",11976
1963,Sixteen Candles (1984),['Comedy'],15144
1964,Pretty in Pink (1986),"['Comedy', 'Drama', 'Romance']",11522
1965,St. Elmo's Fire (1985),"['Drama', 'Romance']",11557
1966,"Clan of the Cave Bear, The (1986)",['Drama'],13853
1967,House (1986),"['Comedy', 'Horror']",11415
1968,House II: The Second Story (1987),"['Comedy', 'Horror']",37530
1969,"Gods Must Be Crazy, The (1980)",['Comedy'],8393
1970,"Gods Must Be Crazy II, The (1989)",['Comedy'],11937
1971,Air Bud: Golden Receiver (1998),"[""Children's"", 'Comedy']",21661
1972,"Avengers, The (1998)","['Action', 'Adventure']",9320
1973,How Stella Got Her Groove Back (1998),"['Drama', 'Romance']",33644
1974,"Slums of Beverly Hills, The (1998)",['Comedy'],14662
1975,"Best Man, The (Il Testimone dello sposo) (1997)","['Comedy', 'Drama']",125124
1976,"Chambermaid on the Titanic, The (1998)",['Romance'],115872
1977,"Henry: Portrait of a Serial Killer, Part 2 (1996)","['Crime', 'Horror']",39930
1978,Henry: Portrait of a Serial Killer (1990),"['Crime', 'Horror']",10692
1979,Rosemary's Baby (1968),"['Horror', 'Thriller']",805
1980,"NeverEnding Story, The (1984)","['Adventure', ""Children's"", 'Fantasy']",34584
1981,"NeverEnding Story II: The Next Chapter, The (1990)","['Adventure', ""Children's"", 'Fantasy']",34636
1982,Attack of the Killer Tomatoes! (1980),"['Comedy', 'Horror']",2182
1983,Surf Nazis Must Die (1987),['Drama'],28070
1984,Your Friends and Neighbors (1998),['Drama'],77469
1985,Return to Paradise (1998),"['Drama', 'Romance']",10278
1986,Blade (1998),"['Action', 'Adventure', 'Horror']",36647
1987,Dance with Me (1998),"['Drama', 'Romance']",17915
1988,Dead Man on Campus (1998),['Comedy'],14557
1989,Wrongfully Accused (1998),"['Action', 'Comedy']",9417
1990,"Next Stop, Wonderland (1998)","['Comedy', 'Drama', 'Romance']",41469
1991,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",['Comedy'],19381
1992,"Navigator: A Mediaeval Odyssey, The (1988)","['Adventure', 'Fantasy', 'Sci-Fi']",34637
1993,Beetlejuice (1988),"['Comedy', 'Fantasy']",4011
1994,Déjà Vu (1997),"['Drama', 'Romance']",161795
1995,Rope (1948),['Thriller'],1580
1996,Family Plot (1976),"['Comedy', 'Thriller']",5854
1997,Frenzy (1972),['Thriller'],573
1998,Topaz (1969),['Thriller'],2370
1999,Torn Curtain (1966),['Thriller'],5780
2000,Marnie (1964),['Thriller'],506
2001,"Wrong Man, The (1956)","['Drama', 'Film-Noir', 'Thriller']",22527
2002,"Man Who Knew Too Much, The (1956)",['Thriller'],574
2003,"Trouble with Harry, The (1955)","['Mystery', 'Thriller']",11219
2004,I Confess (1953),['Thriller'],30159
2005,Strangers on a Train (1951),"['Film-Noir', 'Thriller']",845
2006,Stage Fright (1950),"['Mystery', 'Thriller']",1978
2007,54 (1998),['Drama'],3682
2008,I Married A Strange Person (1997),['Animation'],51942
2009,Why Do Fools Fall In Love? (1998),['Drama'],46702
2010,"Merry War, A (1997)",['Comedy'],54795
2011,See the Sea (Regarde la mer) (1997),['Drama'],46748
2012,Willow (1988),"['Action', 'Adventure', 'Fantasy']",847
2013,"Untouchables, The (1987)","['Action', 'Crime', 'Drama']",117
2014,Dirty Work (1998),['Comedy'],14577
2015,Knock Off (1998),['Action'],37498
2016,Firelight (1997),['Drama'],38621
2017,Modulations (1998),['Documentary'],59138
2018,Under Capricorn (1949),['Drama'],4175
2019,"Paradine Case, The (1947)",['Drama'],31667
2020,Lifeboat (1944),"['Drama', 'Thriller', 'War']",13321
2021,Shadow of a Doubt (1943),"['Film-Noir', 'Thriller']",21734
2022,Saboteur (1942),['Thriller'],31997
2023,Mr. & Mrs. Smith (1941),['Comedy'],24197
2024,Suspicion (1941),"['Mystery', 'Thriller']",11462
2025,Jamaica Inn (1939),['Drama'],31995
2026,"Lady Vanishes, The (1938)","['Comedy', 'Mystery', 'Romance', 'Thriller']",940
2027,Young and Innocent (1937),"['Crime', 'Thriller']",2762
2028,Sabotage (1936),['Thriller'],12684
2029,Secret Agent (1936),['Thriller'],2761
2030,"Man Who Knew Too Much, The (1934)",['Thriller'],8208
2031,Waltzes from Vienna (1933),"['Comedy', 'Musical']",52907
2032,Number Seventeen (1932),['Thriller'],15007
2033,Rich and Strange (1932),"['Comedy', 'Romance']",36049
2034,Elstree Calling (1930),"['Comedy', 'Musical']",75793
2035,Juno and Paycock (1930),['Drama'],47695
2036,Murder! (1930),"['Mystery', 'Thriller']",31930
2037,Blackmail (1929),['Thriller'],543
2038,"Farmer's Wife, The (1928)",['Comedy'],143750
2039,"Ring, The (1927)",['Drama'],36056
2040,"Lodger, The (1926)",['Thriller'],2760
2041,Rounders (1998),"['Crime', 'Drama']",10220
2042,Cube (1997),"['Sci-Fi', 'Thriller']",431
2043,Digging to China (1998),['Drama'],31641
2044,Let's Talk About Sex (1998),['Drama'],223318
2045,One Man's Hero (1999),"['Drama', 'War']",69848
2046,Simon Birch (1998),['Drama'],22796
2047,Without Limits (1998),['Drama'],22256
2048,Seven Beauties (Pasqualino Settebellezze) (1976),"['Comedy', 'Drama']",37550
2049,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),"['Comedy', 'Drama']",37916
2050,My Bodyguard (1980),['Drama'],21873
2051,Class (1983),['Comedy'],21500
2052,"Grandview, U.S.A. (1984)",['Drama'],84116
2053,Broadcast News (1987),"['Comedy', 'Drama', 'Romance']",12626
2054,"Allnighter, The (1987)","['Comedy', 'Romance']",37818
2055,Working Girl (1988),"['Comedy', 'Drama']",3525
2056,Stars and Bars (1988),['Comedy'],129628
2057,Married to the Mob (1988),['Comedy'],2321
2058,Say Anything... (1989),"['Comedy', 'Drama', 'Romance']",2028
2059,My Blue Heaven (1990),['Comedy'],16384
2060,Men Don't Leave (1990),['Drama'],91217
2061,"Cabinet of Dr. Ramirez, The (1991)",['Comedy'],77314
2062,Hero (1992),"['Comedy', 'Drama']",10699
2063,Toys (1992),"['Action', 'Comedy', 'Fantasy']",11597
2064,Choices (1981),['Drama'],218624
2065,Young Doctors in Love (1982),['Comedy'],47947
2066,Parasite (1982),"['Horror', 'Sci-Fi']",48311
2067,No Small Affair (1984),"['Comedy', 'Romance']",44772
2068,Master Ninja I (1984),['Action'],
2069,Blame It on Rio (1984),"['Comedy', 'Romance']",14347
2070,Wisdom (1986),"['Action', 'Crime']",41090
2071,One Crazy Summer (1986),['Comedy'],18282
2072,About Last Night... (1986),"['Comedy', 'Drama', 'Romance']",18169
2073,"Seventh Sign, The (1988)",['Thriller'],11082
2074,We're No Angels (1989),['Drama'],5971
2075,Nothing But Trouble (1991),"['Adventure', 'Comedy']",11933
2076,"Butcher's Wife, The (1991)","['Comedy', 'Romance']",20096
2077,Mortal Thoughts (1991),"['Mystery', 'Thriller']",30815
2078,"Few Good Men, A (1992)","['Crime', 'Drama']",881
2079,Indecent Proposal (1993),['Drama'],4478
2080,Permanent Midnight (1998),['Drama'],22318
2081,One True Thing (1998),['Drama'],53113
2082,Rush Hour (1998),"['Action', 'Thriller']",2109
2083,Six-String Samurai (1998),"['Action', 'Adventure', 'Sci-Fi']",24746
2084,"Soldier's Daughter Never Cries, A (1998)",['Drama'],72987
2085,Somewhere in the City (1997),['Drama'],193103
2086,Ronin (1998),"['Action', 'Crime', 'Thriller']",8195
2087,Urban Legend (1998),"['Horror', 'Thriller']",9877
2088,Clay Pigeons (1998),['Crime'],26618
2089,Monument Ave. (1998),['Crime'],21132
2090,Pecker (1998),"['Comedy', 'Drama']",11855
2091,"Sheltering Sky, The (1990)",['Drama'],24016
2092,Bandit Queen (1994),['Drama'],14785
2093,If.... (1968),['Drama'],14794
2094,"Fiendish Plot of Dr. Fu Manchu, The (1980)",['Comedy'],3486
2095,Them! (1954),"['Sci-Fi', 'Thriller', 'War']",11071
2096,"Thing, The (1982)","['Action', 'Horror', 'Sci-Fi', 'Thriller']",1091
2097,"Player, The (1992)","['Comedy', 'Drama']",10403
2098,Stardust Memories (1980),"['Comedy', 'Drama']",11337
2099,Edward Scissorhands (1990),"['Drama', 'Romance']",162
2100,Overnight Delivery (1996),['Romance'],25723
2101,Shadrach (1998),['Drama'],73351
2102,Antz (1998),"['Animation', ""Children's""]",8916
2103,"Impostors, The (1998)",['Comedy'],28134
2104,"Night at the Roxbury, A (1998)",['Comedy'],9429
2105,What Dreams May Come (1998),"['Drama', 'Romance']",12159
2106,Strangeland (1998),['Thriller'],27791
2107,"Battle of the Sexes, The (1959)",['Comedy'],43106
2108,"Producers, The (1968)","['Comedy', 'Musical']",30197
2109,History of the World: Part I (1981),['Comedy'],10156
2110,My Cousin Vinny (1992),['Comedy'],10377
2111,Nashville (1975),"['Drama', 'Musical']",3121
2112,Love Is the Devil (1998),['Drama'],4975
2113,Slam (1998),['Drama'],37532
2114,Holy Man (1998),['Comedy'],9713
2115,One Tough Cop (1998),"['Action', 'Drama']",134368
2116,Detroit 9000 (1973),"['Action', 'Crime']",85837
2117,"Inheritors, The (Die Siebtelbauern) (1998)",['Drama'],1039
2118,"Mighty, The (1998)",['Drama'],9821
2119,2010 (1984),"['Mystery', 'Sci-Fi']",4437
2120,Children of a Lesser God (1986),['Drama'],1890
2121,"Elephant Man, The (1980)",['Drama'],1955
2122,Beloved (1998),['Drama'],39437
2123,Bride of Chucky (1998),"['Horror', 'Thriller']",11932
2124,Practical Magic (1998),"['Drama', 'Romance']",6435
2125,"Alarmist, The (1997)",['Comedy'],108316
2126,Happiness (1998),['Comedy'],10683
2127,Apt Pupil (1998),"['Drama', 'Thriller']",9445
2128,Pleasantville (1998),['Comedy'],2657
2129,Soldier (1998),"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'War']",9425
2130,"Cruise, The (1998)",['Documentary'],32326
2131,Life Is Beautiful (La Vita è bella) (1997),"['Comedy', 'Drama']",637
2132,Orgazmo (1997),['Comedy'],8675
2133,Shattered Image (1998),"['Drama', 'Thriller']",125762
2134,Tales from the Darkside: The Movie (1990),['Horror'],20701
2135,Vampires (1998),['Horror'],9945
2136,American History X (1998),['Drama'],73
2137,Hands on a Hard Body (1996),['Documentary'],18603
2138,Living Out Loud (1998),"['Comedy', 'Romance']",46889
2139,Belly (1998),"['Crime', 'Drama']",12888
2140,Gods and Monsters (1998),['Drama'],3033
2141,"Siege, The (1998)","['Action', 'Thriller']",9882
2142,"Waterboy, The (1998)",['Comedy'],10663
2143,Elizabeth (1998),['Drama'],4518
2144,Velvet Goldmine (1998),['Drama'],1808
2145,I Still Know What You Did Last Summer (1998),"['Horror', 'Mystery', 'Thriller']",3600
2146,I'll Be Home For Christmas (1998),"['Comedy', 'Romance']",17037
2147,Meet Joe Black (1998),['Romance'],297
2148,Dancing at Lughnasa (1998),['Drama'],5332
2149,Hard Core Logo (1996),['Comedy'],21589
2150,"Naked Man, The (1998)",['Drama'],8336
2151,Runaway Train (1985),"['Action', 'Adventure', 'Drama', 'Thriller']",11893
2152,Desert Bloom (1986),['Drama'],123056
2153,"Stepford Wives, The (1975)","['Sci-Fi', 'Thriller']",12223
2154,"Pope of Greenwich Village, The (1984)",['Action'],32081
2155,Sid and Nancy (1986),['Drama'],14924
2156,Mona Lisa (1986),"['Comedy', 'Thriller']",10002
2157,Heart Condition (1990),['Comedy'],41817
2158,Nights of Cabiria (Le Notti di Cabiria) (1957),['Drama'],19426
2159,"Big Chill, The (1983)","['Comedy', 'Drama']",12560
2160,Enemy of the State (1998),"['Action', 'Thriller']",9798
2161,"Rugrats Movie, The (1998)","['Animation', ""Children's"", 'Comedy']",14444
2162,"Bug's Life, A (1998)","['Animation', ""Children's"", 'Comedy']",9487
2163,Celebrity (1998),['Comedy'],9466
2164,Central Station (Central do Brasil) (1998),['Drama'],666
2165,Savior (1998),['Drama'],2042
2166,Waking Ned Devine (1998),['Comedy'],10162
2167,"Celebration, The (Festen) (1998)",['Drama'],309
2168,Pink Flamingos (1972),['Comedy'],692
2169,Glen or Glenda (1953),['Drama'],24018
2170,Godzilla (Gojira) (1954),"['Action', 'Sci-Fi']",1678
2171,Godzilla (Gojira) (1984),"['Action', 'Sci-Fi']",39256
2172,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),"['Action', 'Sci-Fi']",1680
2173,King Kong (1933),"['Action', 'Adventure', 'Horror']",244
2174,King Kong (1976),"['Action', 'Adventure', 'Horror']",10730
2175,King Kong Lives (1986),"['Action', 'Adventure', 'Horror']",31947
2176,Desperately Seeking Susan (1985),"['Comedy', 'Romance']",8130
2177,"Emerald Forest, The (1985)","['Action', 'Adventure', 'Drama']",11532
2178,Fletch (1985),['Comedy'],9749
2179,Fletch Lives (1989),['Comedy'],14628
2180,Red Sonja (1985),"['Action', 'Adventure']",9626
2181,Gung Ho (1986),"['Comedy', 'Drama']",13698
2182,"Money Pit, The (1986)",['Comedy'],10466
2183,"View to a Kill, A (1985)",['Action'],707
2184,Lifeforce (1985),"['Horror', 'Sci-Fi']",11954
2185,Police Academy (1984),['Comedy'],9336
2186,Police Academy 2: Their First Assignment (1985),['Comedy'],10157
2187,Police Academy 3: Back in Training (1986),['Comedy'],12118
2188,Police Academy 4: Citizens on Patrol (1987),['Comedy'],10587
2189,Police Academy 5: Assignment: Miami Beach (1988),['Comedy'],11825
2190,Police Academy 6: City Under Siege (1989),['Comedy'],11895
2191,Babe: Pig in the City (1998),"[""Children's"", 'Comedy']",9447
2192,Home Fries (1998),"['Comedy', 'Romance']",12257
2193,Jerry Springer: Ringmaster (1998),['Drama'],37536
2194,Very Bad Things (1998),"['Comedy', 'Crime']",10029
2195,Steam: The Turkish Bath (Hamam) (1997),"['Drama', 'Romance']",27104
2196,Psycho (1998),"['Crime', 'Horror', 'Thriller']",11252
2197,Little Voice (1998),['Comedy'],8545
2198,"Simple Plan, A (1998)","['Crime', 'Thriller']",10223
2199,Jack Frost (1998),"['Comedy', 'Drama']",9745
2200,Star Trek: Insurrection (1998),"['Action', 'Sci-Fi']",200
2201,"Prince of Egypt, The (1998)","['Animation', 'Musical']",9837
2202,Rushmore (1998),['Comedy'],11545
2203,Shakespeare in Love (1998),"['Comedy', 'Romance']",1934
2204,Mass Appeal (1984),['Drama'],110643
2205,Miracle on 34th Street (1947),['Drama'],11881
2206,Santa Claus: The Movie (1985),"['Adventure', ""Children's"", 'Fantasy']",13764
2207,Prancer (1989),"[""Children's"", 'Drama']",24951
2208,Pale Rider (1985),['Western'],8879
2209,Rambo: First Blood Part II (1985),"['Action', 'War']",1369
2210,First Blood (1982),['Action'],1368
2211,Rambo III (1988),"['Action', 'War']",1370
2212,"Jewel of the Nile, The (1985)","['Action', 'Adventure', 'Comedy', 'Romance']",10303
2213,Romancing the Stone (1984),"['Action', 'Adventure', 'Comedy', 'Romance']",9326
2214,Cocoon (1985),"['Comedy', 'Sci-Fi']",10328
2215,Cocoon: The Return (1988),"['Comedy', 'Sci-Fi']",11285
2216,Rocky II (1979),"['Action', 'Drama']",1367
2217,Rocky III (1982),"['Action', 'Drama']",1371
2218,Rocky IV (1985),"['Action', 'Drama']",1374
2219,Rocky V (1990),"['Action', 'Drama']",1375
2220,Clue (1985),"['Comedy', 'Mystery']",15196
2221,Young Sherlock Holmes (1985),"['Action', 'Adventure', 'Mystery']",11904
2222,Violets Are Blue... (1986),"['Drama', 'Romance']",215875
2223,Back to School (1986),['Comedy'],15596
2224,Heartburn (1986),"['Comedy', 'Drama']",13818
2225,Nothing in Common (1986),['Comedy'],29968
2226,Extremities (1986),"['Drama', 'Thriller']",44326
2227,"Karate Kid, The (1984)",['Drama'],1885
2228,"Karate Kid, Part II, The (1986)","['Action', 'Adventure', 'Drama']",8856
2229,"Karate Kid III, The (1989)","['Action', 'Adventure', 'Drama']",10495
2230,Christmas Vacation (1989),['Comedy'],5825
2231,You've Got Mail (1998),"['Comedy', 'Romance']",9489
2232,"General, The (1998)",['Crime'],16885
2233,"Theory of Flight, The (1998)","['Comedy', 'Drama', 'Romance']",76857
2234,"Thin Red Line, The (1998)","['Action', 'Drama', 'War']",8741
2235,"Faculty, The (1998)","['Horror', 'Sci-Fi']",9276
2236,Mighty Joe Young (1998),"['Adventure', ""Children's"", 'Drama']",9822
2237,Mighty Joe Young (1949),"['Adventure', ""Children's"", 'Drama']",39314
2238,Patch Adams (1998),"['Comedy', 'Drama']",10312
2239,Stepmom (1998),['Drama'],9441
2240,"Civil Action, A (1998)",['Drama'],9422
2241,Down in the Delta (1998),['Drama'],125582
2242,Hurlyburly (1998),['Drama'],24525
2243,Tea with Mussolini (1999),['Comedy'],10368
2244,Wilde (1997),['Drama'],11365
2245,Outside Ozona (1998),"['Drama', 'Thriller']",140897
2246,Affliction (1997),['Drama'],31662
2247,Another Day in Paradise (1998),['Drama'],36136
2248,"Hi-Lo Country, The (1998)","['Drama', 'Western']",1363
2249,Hilary and Jackie (1998),['Drama'],46992
2250,Playing by Heart (1998),"['Drama', 'Romance']",825
2251,24 7: Twenty Four Seven (1997),"['Comedy', 'Drama']",22913
2252,At First Sight (1999),['Drama'],15556
